1 1.325399 1.297752 0.000000 69572.3136669189 1242.1373201304 36868.0675356670 22850.0575199553 8451.6064784675 115.4361237910 45.0086889103
2 1.487711 1.444527 0.000000 90616.5544120726 1407.6686997357 47584.9992804348 29928.3061450161 11599.3089490830 87.8422901660 8.4290476480
3 1.319358 1.331611 0.000000 69613.5992600587 985.9090702161 37470.7725705720 23171.2751448585 7935.8243334662 44.7817123924 5.0364285696
4 1.182188 1.221443 0.000000 57857.8985038560 562.8291025014 31457.6232542404 19255.1667115639 6535.1037095378 41.1569670347 6.0187589997
5 1.395452 1.404149 0.000000 68428.9023949153 847.6769135166 36265.8342286436 22875.2382499856 8409.7844898032 27.7730557205 2.5954572790
6 1.117737 1.163459 0.000000 52697.3333356790 436.2709841461 28000.5992103802 17780.2341004665 6463.6762469698 14.8258340417 1.7269596995
7 1.382060 1.383448 0.000000 75721.2289209833 371.2863887709 41584.9835105506 25797.9431197427 7916.9056682044 42.2044165056 7.9058172639
8 1.372340 1.323697 0.000000 85212.1004360514 497.4816223862 43828.4242819036 29538.7522368736 11311.7833326636 32.2805418935 3.3784203829
9 1.340331 1.367201 0.000000 64491.4458856441 676.5449200998 35021.5242142330 21617.7645028269 7129.9698301071 40.9651625252 4.6772559270
10 1.047712 1.080587 0.000000 36515.7060368260 52.0999523638 21503.2383712752 12280.7035743473 2665.9313683864 11.6945492099 2.0382213469
11 1.301731 1.288702 0.000000 55736.7270944960 179.6926776203 31779.1732521944 18957.2495438028 4812.0058365294 7.9456101216 0.6601742543
12 1.183643 1.141688 0.000000 47437.5849528106 201.8654808113 27677.3303728736 15685.9056011927 3866.0800371787 5.8633671121 0.5400936997
13 1.379501 1.336052 0.000000 53369.8656269874 182.5852230372 31557.8771332774 17893.8135705938 3731.2265374553 4.0152876933 0.3478750458
14 0.941656 0.957069 0.000000 24684.0703095796 33.8618190371 15437.9513066094 7951.8059108944 1259.6828785657 0.7196226062 0.0487718838
15 1.253254 1.227962 0.000000 45219.5911599403 367.2497808050 26778.0153941298 14398.4710153234 3653.8709456033 18.9102026796 3.0738214483
16 0.995950 1.057346 0.000000 33071.0605073399 100.9090567677 19481.2912421206 10846.9029454850 2635.3192193646 5.9609842854 0.6770593632
17 1.313036 1.270557 0.000000 44738.9335088373 76.8664687258 25966.7587980061 15357.3356507814 3333.8126816005 3.8349158096 0.3249940214
18 1.507646 1.434141 0.000000 63316.2565927810 292.7854388315 36032.1383306890 21604.2342764231 5378.4600685930 8.0925436957 0.5459346092
19 1.461684 1.409588 0.000000 57216.6311443048 240.6051974288 32260.4983831484 19399.5248335199 5302.5049302741 12.4184704113 1.0793297840
20 1.039315 1.118903 0.000000 35765.3914022647 117.1724225067 21147.8875826544 11910.8100140842 2583.7518660151 5.2680326325 0.5014845419
21 1.401329 1.313485 0.000000 60504.7255474598 294.4409766219 34401.3926373347 20370.0811945610 5423.2186403534 14.6873261400 0.9047726755
22 1.555660 1.467774 0.000000 67873.8819385507 664.2028847112 39003.3331271734 22691.9670707722 5489.8935560526 22.5386251334 1.9466750406
23 1.865504 1.803017 0.000000 97356.0627740330 979.8342206211 49942.6537536292 32982.3849074857 13333.7578793018 97.7348892758 19.6971239608
24 1.269569 1.251377 0.000000 44646.1405935035 65.7092182859 25412.6701304773 15170.4681057862 3993.8381299468 3.0822608804 0.3727482743
25 1.411450 1.424173 0.000000 45924.6561132330 83.9253756613 28562.8817272320 14613.0622903317 2656.6485766960 6.7698832325 1.3682603641
26 1.260179 1.258039 0.000000 40046.0991191962 235.7791799187 24492.5441592660 12627.6690126852 2671.3320991415 15.1028899694 3.6717782938
27 1.058230 1.096712 0.000000 29181.4773643264 5.3483343631 18032.7702038362 9722.8987630575 1418.7387275672 1.5435125545 0.1778231356
28 1.196342 1.238429 0.000000 34140.1364766190 55.9214348404 21421.2190479543 10889.6709011292 1771.0422791645 2.1782520519 0.1045617198
29 1.148337 1.151621 0.000000 36570.3342451178 322.5567248294 21340.4899434545 11660.7582026437 3237.9390938403 7.8610355211 0.7292449051
30 1.413656 1.351424 0.000000 64130.4275511695 1231.5334330823 34358.7337977840 20518.8606075974 7920.2969851450 86.5191372540 14.4835904178
31 1.354905 1.301697 0.000000 65093.7382278717 472.6487537060 34893.8825093396 21326.6870857325 8353.8484930384 40.6549071722 6.0164791301
32 1.048418 1.139504 0.000000 38174.6911079084 226.8994959873 21420.9334942455 13117.3575327230 3400.6803965920 8.1365309027 0.6836576283
33 1.509722 1.488359 0.000000 67369.6843348596 42.4377082308 38857.3891956015 23529.4250778709 4938.0600440752 2.2934855634 0.0788236875
34 1.295531 1.328846 0.000000 39982.1590421714 25.8070345801 24100.8945722024 13557.5612710807 2296.6589670055 1.1442238836 0.0929737693
35 1.197765 1.179645 0.000000 35654.1925550388 148.0875617028 22630.9766852030 11333.1694856294 1540.8398079726 1.0361596955 0.0828549958
36 1.038431 1.098892 0.000000 31822.3285426235 8.0479507759 19622.7277224911 10510.3966079188 1680.2642742639 0.8577805179 0.0342068861
37 1.161239 1.171780 0.000000 36480.8320882036 79.3621423727 21632.0966086234 12140.3322940254 2620.4998014399 7.8111286444 0.7301131892
38 1.327005 1.329567 0.000000 47010.8017984686 53.4345125979 27778.9009308182 15653.0982645752 3518.9310050284 6.0493784401 0.3877072305
39 1.567374 1.535614 0.000000 65230.9785034100 84.1648013834 37444.9857589335 21832.6816626799 5853.3726909789 14.2682824459 1.5053072239
40 1.531158 1.492822 0.000000 67782.9109445071 155.5585848960 38562.1472180557 23199.1004079108 5851.7356532516 12.9084949364 1.4605857336
41 1.317814 1.340135 0.000000 41143.2665384481 219.8091657953 24446.4510175602 13436.5433498676 3033.6965250389 5.8559150221 0.9105656147
42 1.219868 1.201685 0.000000 30622.1406543789 3.1674535517 19963.0761248117 9869.1957897819 786.3423506278 0.3488177824 0.0101184451
43 1.006966 1.039661 0.000000 21018.4146413483 0.0477873153 14130.0663629294 6518.1959540233 370.0827460578 0.0204702637 0.0013210999
44 1.204508 1.238311 0.000000 36696.3764208089 184.0774449880 23491.4799377313 11546.9825999229 1460.1970036189 10.8586704071 2.7807646483
45 1.450353 1.311943 0.000000 48868.3811013809 45.9967617316 30314.2547141917 15617.2237234051 2877.9675290159 11.4315247979 1.5068488539
46 1.362658 1.253674 0.000000 35009.1923035737 3.9170362609 22597.6887966650 11054.7583428117 1351.7163926742 1.0154949812 0.0962406572
47 1.272747 1.381568 0.000000 36833.9894502069 24.1327538889 23092.5166292499 11887.2511565647 1828.5579783846 1.3649896394 0.1659431067
48 1.197684 1.260910 0.000000 29983.6038227356 4.8975016643 18817.3044898542 9595.1544214710 1565.5000633344 0.7111959857 0.0361508588
49 1.168563 1.179992 0.000000 27331.6945254829 46.3479366789 17425.4900652690 8587.0062592520 1271.7934388702 0.9785497259 0.0782760191
50 1.086124 1.058205 0.000000 23710.1596472959 3.4099810581 15903.9694064040 7472.0470235798 330.7096852105 0.0220483118 0.0015030894
51 1.376315 1.342805 0.000000 38526.8776877632 0.1590873603 25557.6567693741 12178.7177578019 790.1399011293 0.1875929631 0.0165794742
52 1.224189 1.147758 0.000000 23426.2788870925 3.0428627984 16424.7975501135 6742.7273125787 255.6749175583 0.0334672715 0.0027771981
53 1.160687 1.118452 0.000000 29122.6847582106 286.4137027935 19000.3601047443 8935.7034089649 898.6007902987 1.4769463590 0.1298058373
54 1.166381 1.259880 0.000000 29047.5499532262 4.1634877450 19032.5870737396 9249.5292676255 760.5646937756 0.6433542596 0.0620766673
55 0.915194 0.955937 0.000000 19641.6485589384 0.0082892547 13068.5278312268 6223.9248596601 349.1118073601 0.0701332947 0.0056385930
56 1.216072 1.152431 0.000000 32406.7188903588 0.0097868790 20593.7753923810 10756.8615230690 1055.9095744665 0.1500721550 0.0125421889
57 1.077926 1.056407 0.000000 32187.2827585276 53.8505974668 19544.5523474230 10539.4371524248 2045.7764845749 3.3601329406 0.3060443456
58 1.307233 1.300703 0.000000 44837.0339755346 157.9400262775 26028.8951020919 15154.2835023762 3480.4539455639 13.1030793211 2.3583202637
59 1.266887 1.301590 0.000000 37222.3512731601 46.7707403913 22195.8166070499 12596.0364811739 2381.8799128265 1.7087715123 0.1387606401
60 1.482135 1.492769 0.000000 45621.4865611413 0.3965044780 27931.8901659765 15425.2170394575 2262.7161528478 1.1732726886 0.0934263535
61 1.432386 1.418939 0.000000 36164.7164409698 21.6177210189 23517.3488547258 11462.0509109629 1163.3663982475 0.3179008652 0.0146557495
62 1.342540 1.247825 0.000000 43144.8770767165 35.7769911056 26114.1150488483 14590.0594938654 2402.4400511263 2.3636713263 0.1218211056
